StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,automation_step,NextStepId,label_EventName,label_EventId,rows,ApplicationProcessNameStepName,Process_Name,Connectors
14,5aebc691-825d-ec11-8f8f-002248302895,6b0a43d4-815c-ec11-8f8f-002248302895,2021-12-15T08:43:52+00:00,Populate text field in window,Edit 'Task name' in Pane 'New Tab - Google Chrome - Person 1'; Text:'Awarness Training',chrome,New Tab - Google Chrome - Person 1,"[""UIAutomationPopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Edit \\'Task name\\''] Text: 'Awarness Training' Mode: UIAutomationPopulateTextModeReplace ClickType: UIAutomationPopulateMouseClickTypeSingleClick\n""]",16,Create Tasks,6cef8220-345c-47ac-8a85-cd20d2d05d79,5544,chromePopulate text field in window,planner/googlecalendar/wordonlinebusiness,Planner
15,5aebc691-825d-ec11-8f8f-002248302895,6b0a43d4-815c-ec11-8f8f-002248302895,2021-12-15T08:43:56+00:00,Press button in window,Button 'î?‡ Set due date' in Pane 'New Tab - Google Chrome - Person 1',chrome,New Tab - Google Chrome - Person 1,"[""UIAutomationPressButton Button: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Button \\'\ue787 Set due date\\'']\n""]",17,Create Tasks,6cef8220-345c-47ac-8a85-cd20d2d05d79,5545,chromePress button in window,planner/googlecalendar/wordonlinebusiness,Planner
16,5aebc691-825d-ec11-8f8f-002248302895,6b0a43d4-815c-ec11-8f8f-002248302895,2021-12-15T08:44:01+00:00,Click UI element in window,"Data Item 'December 22, 2021' in Pane 'New Tab - Google Chrome - Person 1'",chrome,New Tab - Google Chrome - Person 1,"[""UIAutomationClick Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Data Item \\'December 22, 2021\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: -2 OffsetY: 0 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleCenter\n""]",18,Create Tasks,6cef8220-345c-47ac-8a85-cd20d2d05d79,5546,chromeClick UI element in window,planner/googlecalendar/wordonlinebusiness,Planner
17,5aebc691-825d-ec11-8f8f-002248302895,6b0a43d4-815c-ec11-8f8f-002248302895,2021-12-15T08:44:13+00:00,Click UI element in window,"Button 'Not assigned, Open to assign users to this task' in Pane 'New Tab - Google Chrome - Person 1'",chrome,New Tab - Google Chrome - Person 1,"[""UIAutomationClick Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Button \\'Not assigned, Open to assign users to this task\\''] ClickType: UIAutomationClickTypeLeftButtonUp OffsetX: 40 OffsetY: -1 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleLeft\n""]",19,Create Tasks,6cef8220-345c-47ac-8a85-cd20d2d05d79,5547,chromeClick UI element in window,planner/googlecalendar/wordonlinebusiness,Planner
18,5aebc691-825d-ec11-8f8f-002248302895,6b0a43d4-815c-ec11-8f8f-002248302895,2021-12-15T08:44:25+00:00,Click UI element in window,Button 'Name Surname' in Pane 'New Tab - Google Chrome - Person 1',chrome,New Tab - Google Chrome - Person 1,"[""UIAutomationClick Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Button \\'Name Surname\\''] ClickType: UIAutomationClickTypeLeftButtonUp OffsetX: 22 OffsetY: -4 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleLeft\n""]",20,Create Tasks,6cef8220-345c-47ac-8a85-cd20d2d05d79,5548,chromeClick UI element in window,planner/googlecalendar/wordonlinebusiness,Planner
19,5aebc691-825d-ec11-8f8f-002248302895,6b0a43d4-815c-ec11-8f8f-002248302895,2021-12-15T08:44:29+00:00,Press button in window,Button 'Add task' in Pane 'New Tab - Google Chrome - Person 1',chrome,New Tab - Google Chrome - Person 1,"[""UIAutomationPressButton Button: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Button \\'Add task\\'']\n""]",21,Create Tasks,6cef8220-345c-47ac-8a85-cd20d2d05d79,5549,chromePress button in window,planner/googlecalendar/wordonlinebusiness,Planner
3,86f22512-825d-ec11-8f8f-002248302895,6b0a43d4-815c-ec11-8f8f-002248302895,2021-12-15T08:37:38+00:00,Select menu option in window,Google Chrome - 2 running windows in Quick Launch Bar,,,"[""UIAutomationSelectMenuOption Control: appmask['Quick Launch Bar']['Google Chrome - 2 running windows']\n""]",5,Go to planner,475fb9a6-fd3f-48b3-8076-def4713a0550,5501,Select menu option in window,planner/googlecalendar/wordonlinebusiness,Planner
4,86f22512-825d-ec11-8f8f-002248302895,6b0a43d4-815c-ec11-8f8f-002248302895,2021-12-15T08:37:43+00:00,Click UI element in window,List Item '   - Google Chrome' in List 'Task Switcher',,Task Switcher,"[""UIAutomationClick Element: appmask['List \\'Task Switcher\\'']['List Item \\'   - Google Chrome\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: -40 OffsetY: 8 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleRight\n""]",6,Go to planner,475fb9a6-fd3f-48b3-8076-def4713a0550,5502,Click UI element in window,planner/googlecalendar/wordonlinebusiness,Planner
5,86f22512-825d-ec11-8f8f-002248302895,6b0a43d4-815c-ec11-8f8f-002248302895,2021-12-15T08:37:45+00:00,Press button in window,Button 'New Tab' in Pane 'https   Chrome - Person 1',chrome,https://cloudtimeofficecom/COSEC/ - Google Chrome - Person 1,"[""UIAutomationPressButton Button: appmask['Pane \\'https   Chrome - Person 1\\'']['Button \\'New Tab\\'']\n""]",7,Go to planner,475fb9a6-fd3f-48b3-8076-def4713a0550,5503,chromePress button in window,planner/googlecalendar/wordonlinebusiness,Planner
6,86f22512-825d-ec11-8f8f-002248302895,6b0a43d4-815c-ec11-8f8f-002248302895,2021-12-15T08:37:48+00:00,Click UI element in window,Edit 'Address and search bar' in Pane 'https   Chrome - Person 1',chrome,https://cloudtimeofficecom/COSEC/ - Google Chrome - Person 1,"[""UIAutomationClick Element: appmask['Pane \\'https   Chrome - Person 1\\'']['Edit \\'Address and search bar\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: 273 OffsetY: -2 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleLeft\n""]",8,Go to planner,475fb9a6-fd3f-48b3-8076-def4713a0550,5504,chromeClick UI element in window,planner/googlecalendar/wordonlinebusiness,Planner
7,86f22512-825d-ec11-8f8f-002248302895,6b0a43d4-815c-ec11-8f8f-002248302895,2021-12-15T08:37:53+00:00,Click UI element in window,Pane in Pane 'https   Chrome - Person 1',chrome,https://cloudtimeofficecom/COSEC/ - Google Chrome - Person 1,"[""UIAutomationClick Element: appmask['Pane \\'https   Chrome - Person 1\\'']['Pane'] ClickType: UIAutomationClickTypeLeftClick OffsetX: 225 OffsetY: 0 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleLeft\n""]",9,Go to planner,475fb9a6-fd3f-48b3-8076-def4713a0550,5505,chromeClick UI element in window,planner/googlecalendar/wordonlinebusiness,Planner
8,86f22512-825d-ec11-8f8f-002248302895,6b0a43d4-815c-ec11-8f8f-002248302895,2021-12-15T08:37:57+00:00,Click UI element in window,Hyperlink ' Office   officecom' in Pane 'https   Chrome - Person 1',chrome,https://cloudtimeofficecom/COSEC/ - Google Chrome - Person 1,"[""UIAutomationClick Element: appmask['Pane \\'https   Chrome - Person 1\\'']['Hyperlink \\' Office   officecom\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: 21 OffsetY: -2 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleCenter\n""]",10,Go to planner,475fb9a6-fd3f-48b3-8076-def4713a0550,5506,chromeClick UI element in window,planner/googlecalendar/wordonlinebusiness,Planner
9,86f22512-825d-ec11-8f8f-002248302895,6b0a43d4-815c-ec11-8f8f-002248302895,2021-12-15T08:38:03+00:00,Click UI element in window,Hyperlink 'Planner' in Pane 'https   Chrome - Person 1',chrome,https://cloudtimeofficecom/COSEC/ - Google Chrome - Person 1,"[""UIAutomationClick Element: appmask['Pane \\'https   Chrome - Person 1\\'']['Hyperlink \\'Planner\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: 1 OffsetY: 13 MousePositionRelativeToElement: UIAutomationRectangleEdgePointTopCenter\n""]",11,Go to planner,475fb9a6-fd3f-48b3-8076-def4713a0550,5507,chromeClick UI element in window,planner/googlecalendar/wordonlinebusiness,Planner
10,86f22512-825d-ec11-8f8f-002248302895,6b0a43d4-815c-ec11-8f8f-002248302895,2021-12-15T08:38:10+00:00,Select menu option in window,Menu Item 'New plan' in Pane 'https   Chrome - Person 1',chrome,https://cloudtimeofficecom/COSEC/ - Google Chrome - Person 1,"[""UIAutomationSelectMenuOption Control: appmask['Pane \\'https   Chrome - Person 1\\'']['Menu Item \\'New plan\\'']\n""]",12,Go to planner,475fb9a6-fd3f-48b3-8076-def4713a0550,5508,chromeSelect menu option in window,planner/googlecalendar/wordonlinebusiness,Planner
11,86f22512-825d-ec11-8f8f-002248302895,6b0a43d4-815c-ec11-8f8f-002248302895,2021-12-15T08:38:17+00:00,Populate text field in window,Edit 'Plan name' in Pane 'https   Chrome - Person 1'; Text:'Training',chrome,https://cloudtimeofficecom/COSEC/ - Google Chrome - Person 1,"[""UIAutomationPopulateTextField TextField: appmask['Pane \\'https   Chrome - Person 1\\'']['Edit \\'Plan name\\''] Text: 'Training' Mode: UIAutomationPopulateTextModeReplace ClickType: UIAutomationPopulateMouseClickTypeSingleClick\n""]",13,Go to planner,475fb9a6-fd3f-48b3-8076-def4713a0550,5509,chromePopulate text field in window,planner/googlecalendar/wordonlinebusiness,Planner
12,86f22512-825d-ec11-8f8f-002248302895,6b0a43d4-815c-ec11-8f8f-002248302895,2021-12-15T08:38:24+00:00,Press button in window,Button 'îœêChoose a group for your plan' in Pane 'https   Chrome - Person 1',chrome,https://cloudtimeofficecom/COSEC/ - Google Chrome - Person 1,"[""UIAutomationPressButton Button: appmask['Pane \\'https   Chrome - Person 1\\'']['Button \\'\ue710Choose a group for your plan\\'']\n""]",14,Go to planner,475fb9a6-fd3f-48b3-8076-def4713a0550,5510,chromePress button in window,planner/googlecalendar/wordonlinebusiness,Planner
13,86f22512-825d-ec11-8f8f-002248302895,6b0a43d4-815c-ec11-8f8f-002248302895,2021-12-15T08:38:30+00:00,Click UI element in window,List Item 'Project RoadMap' in Pane 'https   Chrome - Person 1',chrome,https://cloudtimeofficecom/COSEC/ - Google Chrome - Person 1,"[""UIAutomationClick Element: appmask['Pane \\'https   Chrome - Person 1\\'']['List Item \\'Project RoadMap\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: -12 OffsetY: -8 MousePositionRelativeToElement: UIAutomationRectangleEdgePointBottomCenter\n""]",15,Go to planner,475fb9a6-fd3f-48b3-8076-def4713a0550,5511,chromeClick UI element in window,planner/googlecalendar/wordonlinebusiness,Planner
14,86f22512-825d-ec11-8f8f-002248302895,6b0a43d4-815c-ec11-8f8f-002248302895,2021-12-15T08:38:32+00:00,Press button in window,Button 'Create plan' in Pane 'https   Chrome - Person 1',chrome,https://cloudtimeofficecom/COSEC/ - Google Chrome - Person 1,"[""UIAutomationPressButton Button: appmask['Pane \\'https   Chrome - Person 1\\'']['Button \\'Create plan\\'']\n""]",16,Go to planner,475fb9a6-fd3f-48b3-8076-def4713a0550,5512,chromePress button in window,planner/googlecalendar/wordonlinebusiness,Planner
15,86f22512-825d-ec11-8f8f-002248302895,6b0a43d4-815c-ec11-8f8f-002248302895,2021-12-15T08:38:38+00:00,Press button in window,Button 'Add task card in To do column' in Pane 'https   Chrome - Person 1',chrome,https://cloudtimeofficecom/COSEC/ - Google Chrome - Person 1,"[""UIAutomationPressButton Button: appmask['Pane \\'https   Chrome - Person 1\\'']['Button \\'Add task card in To do column\\'']\n""]",17,Create Tasks,56137f42-3e8e-4c1f-be2f-d9197241f92c,5513,chromePress button in window,planner/googlecalendar/wordonlinebusiness,Planner
16,86f22512-825d-ec11-8f8f-002248302895,6b0a43d4-815c-ec11-8f8f-002248302895,2021-12-15T08:38:48+00:00,Populate text field in window,Edit 'Task name' in Pane 'https   Chrome - Person 1'; Text:'Awareness Training',chrome,https://cloudtimeofficecom/COSEC/ - Google Chrome - Person 1,"[""UIAutomationPopulateTextField TextField: appmask['Pane \\'https   Chrome - Person 1\\'']['Edit \\'Task name\\''] Text: 'Awareness Training' Mode: UIAutomationPopulateTextModeReplace ClickType: UIAutomationPopulateMouseClickTypeSingleClick\n""]",18,Create Tasks,56137f42-3e8e-4c1f-be2f-d9197241f92c,5514,chromePopulate text field in window,planner/googlecalendar/wordonlinebusiness,Planner
17,86f22512-825d-ec11-8f8f-002248302895,6b0a43d4-815c-ec11-8f8f-002248302895,2021-12-15T08:38:51+00:00,Press button in window,Button 'î?‡ Set due date' in Pane 'https   Chrome - Person 1',chrome,https://cloudtimeofficecom/COSEC/ - Google Chrome - Person 1,"[""UIAutomationPressButton Button: appmask['Pane \\'https   Chrome - Person 1\\'']['Button \\'\ue787 Set due date\\'']\n""]",19,Create Tasks,56137f42-3e8e-4c1f-be2f-d9197241f92c,5515,chromePress button in window,planner/googlecalendar/wordonlinebusiness,Planner
18,86f22512-825d-ec11-8f8f-002248302895,6b0a43d4-815c-ec11-8f8f-002248302895,2021-12-15T08:38:57+00:00,Click UI element in window,"Data Item 'December 23, 2021' in Pane 'https   Chrome - Person 1'",chrome,https://cloudtimeofficecom/COSEC/ - Google Chrome - Person 1,"[""UIAutomationClick Element: appmask['Pane \\'https   Chrome - Person 1\\'']['Data Item \\'December 23, 2021\\''] ClickType: UIAutomationClickTypeLeftButtonUp OffsetX: 6 OffsetY: 2 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleLeft\n""]",20,Create Tasks,56137f42-3e8e-4c1f-be2f-d9197241f92c,5516,chromeClick UI element in window,planner/googlecalendar/wordonlinebusiness,Planner
19,86f22512-825d-ec11-8f8f-002248302895,6b0a43d4-815c-ec11-8f8f-002248302895,2021-12-15T08:39:02+00:00,Press button in window,"Button 'Not assigned, Open to assign users to this task' in Pane 'https   Chrome - Person 1'",chrome,https://cloudtimeofficecom/COSEC/ - Google Chrome - Person 1,"[""UIAutomationPressButton Button: appmask['Pane \\'https   Chrome - Person 1\\'']['Button \\'Not assigned, Open to assign users to this task\\'']\n""]",21,Create Tasks,56137f42-3e8e-4c1f-be2f-d9197241f92c,5517,chromePress button in window,planner/googlecalendar/wordonlinebusiness,Planner
20,86f22512-825d-ec11-8f8f-002248302895,6b0a43d4-815c-ec11-8f8f-002248302895,2021-12-15T08:39:12+00:00,Populate text field in window,Edit 'Assignments' in Pane 'https   Chrome - Person 1'; Text:'su',chrome,https://cloudtimeofficecom/COSEC/ - Google Chrome - Person 1,"[""UIAutomationPopulateTextField TextField: appmask['Pane \\'https   Chrome - Person 1\\'']['Edit \\'Assignments\\''] Text: 'su' Mode: UIAutomationPopulateTextModeReplace ClickType: UIAutomationPopulateMouseClickTypeSingleClick\n""]",22,Create Tasks,56137f42-3e8e-4c1f-be2f-d9197241f92c,5518,chromePopulate text field in window,planner/googlecalendar/wordonlinebusiness,Planner
21,86f22512-825d-ec11-8f8f-002248302895,6b0a43d4-815c-ec11-8f8f-002248302895,2021-12-15T08:39:20+00:00,Press button in window,Button 'Name Surname' in Pane 'https   Chrome - Person 1',chrome,https://cloudtimeofficecom/COSEC/ - Google Chrome - Person 1,"[""UIAutomationPressButton Button: appmask['Pane \\'https   Chrome - Person 1\\'']['Button \\'Name Surname\\'']\n""]",23,Create Tasks,56137f42-3e8e-4c1f-be2f-d9197241f92c,5519,chromePress button in window,planner/googlecalendar/wordonlinebusiness,Planner
22,86f22512-825d-ec11-8f8f-002248302895,6b0a43d4-815c-ec11-8f8f-002248302895,2021-12-15T08:39:23+00:00,Click UI element in window,Button 'Add task' in Pane 'https   Chrome - Person 1',chrome,https://cloudtimeofficecom/COSEC/ - Google Chrome - Person 1,"[""UIAutomationClick Element: appmask['Pane \\'https   Chrome - Person 1\\'']['Button \\'Add task\\''] ClickType: UIAutomationClickTypeLeftButtonUp OffsetX: 6 OffsetY: 0 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleCenter\n""]",24,Create Tasks,56137f42-3e8e-4c1f-be2f-d9197241f92c,5520,chromeClick UI element in window,planner/googlecalendar/wordonlinebusiness,Planner
0,2b71ac2c-e071-ec11-8943-0022481ea4d8,5477dec3-815c-ec11-8f8f-002248302213,2022-01-10T06:40:47+00:00,Select menu option in window,Firefox - 2 running windows in Quick Launch Bar,firefox,,"[""UIAutomationSelectMenuOption Control: appmask['Quick Launch Bar']['Firefox - 2 running windows']\n""]",2,Go to planner,46dc9780-94e5-494c-8ff9-dea67bb48c24,2957,firefoxSelect menu option in window,approvals/planner,Planner
1,2b71ac2c-e071-ec11-8943-0022481ea4d8,5477dec3-815c-ec11-8f8f-002248302213,2022-01-10T06:40:51+00:00,Click UI element in window,List Item 'General    (Private Browsing)' in List 'Task Switcher',firefox,Task Switcher,"[""UIAutomationClick Element: appmask['List \\'Task Switcher\\'']['List Item \\'General    (Private Browsing)\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: -34 OffsetY: 17 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleCenter\n""]",3,Go to planner,46dc9780-94e5-494c-8ff9-dea67bb48c24,2958,firefoxClick UI element in window,approvals/planner,Planner
2,2b71ac2c-e071-ec11-8943-0022481ea4d8,5477dec3-815c-ec11-8f8f-002248302213,2022-01-10T06:40:52+00:00,Press button in window,Button 'Open a new tab (Ctrl+T)' in Window 'General    (Private Browsing)',firefox,General (Name HelpDesk) | Microsoft Teams â€” Mozilla Firefox (Private Browsing),"[""UIAutomationPressButton Button: appmask['Window \\'General    (Private Browsing)\\'']['Button \\'Open a new tab (Ctrl+T)\\'']\n""]",4,Go to planner,46dc9780-94e5-494c-8ff9-dea67bb48c24,2959,firefoxPress button in window,approvals/planner,Planner
3,2b71ac2c-e071-ec11-8943-0022481ea4d8,5477dec3-815c-ec11-8f8f-002248302213,2022-01-10T06:40:56+00:00,Populate text field in window,Edit 'Search with Google or enter address' in Window 'Mozilla Firefox (Private Browsing)'; Text:'o365',firefox,Mozilla Firefox (Private Browsing),"[""UIAutomationPopulateTextField TextField: appmask['Window \\'Mozilla Firefox (Private Browsing)\\'']['Edit \\'Search with Google or enter address\\''] Text: 'o365' Mode: UIAutomationPopulateTextModeReplace ClickType: UIAutomationPopulateMouseClickTypeSingleClick\n""]",5,Go to planner,46dc9780-94e5-494c-8ff9-dea67bb48c24,2960,firefoxPopulate text field in window,approvals/planner,Planner
4,2b71ac2c-e071-ec11-8943-0022481ea4d8,5477dec3-815c-ec11-8f8f-002248302213,2022-01-10T06:40:57+00:00,Send keys,TextToSend:'{Return}',,,"['WAIT 2\n', ""MouseAndKeyboardSendKeys TextToSend: '{Return}'\n""]",6,Go to planner,46dc9780-94e5-494c-8ff9-dea67bb48c24,2961,Send keys,approvals/planner,Planner
5,2b71ac2c-e071-ec11-8943-0022481ea4d8,5477dec3-815c-ec11-8f8f-002248302213,2022-01-10T06:41:00+00:00,Click UI element in window,Hyperlink 'Office   officecom' in Window 'o365 -    (Private Browsing)',firefox,o365 - Google Search â€” Mozilla Firefox (Private Browsing),"[""UIAutomationClick Element: appmask['Window \\'o365 -    (Private Browsing)\\'']['Hyperlink \\'Office   officecom\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: -89 OffsetY: -8 MousePositionRelativeToElement: UIAutomationRectangleEdgePointBottomRight\n""]",7,Go to planner,46dc9780-94e5-494c-8ff9-dea67bb48c24,2962,firefoxClick UI element in window,approvals/planner,Planner
6,2b71ac2c-e071-ec11-8943-0022481ea4d8,5477dec3-815c-ec11-8f8f-002248302213,2022-01-10T06:41:11+00:00,Click UI element in window,Hyperlink 'Planner' in Window 'Microsoft    (Private Browsing)',firefox,Microsoft Office Home â€” Mozilla Firefox (Private Browsing),"[""UIAutomationClick Element: appmask['Window \\'Microsoft    (Private Browsing)\\'']['Hyperlink \\'Planner\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: 1 OffsetY: 13 MousePositionRelativeToElement: UIAutomationRectangleEdgePointTopCenter\n""]",8,Go to planner,46dc9780-94e5-494c-8ff9-dea67bb48c24,2963,firefoxClick UI element in window,approvals/planner,Planner
7,2b71ac2c-e071-ec11-8943-0022481ea4d8,5477dec3-815c-ec11-8f8f-002248302213,2022-01-10T06:41:21+00:00,Select menu option in window,Menu Item 'New plan' in Window 'Hub - Planner â€” Mozilla Firefox (Private Browsing)',firefox,Hub - Planner â€” Mozilla Firefox (Private Browsing),"[""UIAutomationSelectMenuOption Control: appmask['Window \\'Hub - Planner â€” Mozilla Firefox (Private Browsing)\\'']['Menu Item \\'New plan\\'']\n""]",9,Go to planner,46dc9780-94e5-494c-8ff9-dea67bb48c24,2964,firefoxSelect menu option in window,approvals/planner,Planner
8,2b71ac2c-e071-ec11-8943-0022481ea4d8,5477dec3-815c-ec11-8f8f-002248302213,2022-01-10T06:41:28+00:00,Populate text field in window,Edit 'Plan name' in Window 'Hub - Planner â€” Mozilla Firefox (Private Browsing)'; Text:'update',firefox,Hub - Planner â€” Mozilla Firefox (Private Browsing),"[""UIAutomationPopulateTextField TextField: appmask['Window \\'Hub - Planner â€” Mozilla Firefox (Private Browsing)\\'']['Edit \\'Plan name\\''] Text: 'update' Mode: UIAutomationPopulateTextModeReplace ClickType: UIAutomationPopulateMouseClickTypeSingleClick\n""]",10,Go to planner,46dc9780-94e5-494c-8ff9-dea67bb48c24,2965,firefoxPopulate text field in window,approvals/planner,Planner
