StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,automation_step,NextStepId,label_EventName,label_EventId,rows,ApplicationProcessNameStepName,Process_Name,Connectors
20,1fd38c44-cf8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:57:14+00:00,Populate text field in window,Edit 'Address and search bar' in Window 'New tab and    - Microsoftâ€‹ Edge' 2; Text:'yahoo mail',msedge,New tab and 4 more pages - [InPrivate] - Microsoftâ€‹ Edge,"[""UIAutomationPopulateTextField TextField: appmask['Window \\'New tab and    - Microsoft\u200b Edge\\' 2']['Edit \\'Address and search bar\\''] Text: 'yahoo mail' Mode: UIAutomationPopulateTextModeReplace ClickType: UIAutomationPopulateMouseClickTypeSingleClick\n""]",22,Go to the Mailbox,ee5563d6-e208-45d3-b040-2ada9990675a,3789,msedgePopulate text field in window,powerbi/outlook,Outlook
21,1fd38c44-cf8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:57:15+00:00,Send keys,TextToSend:'{Return}',,,"['WAIT 2\n', ""MouseAndKeyboardSendKeys TextToSend: '{Return}'\n""]",23,Go to the Mailbox,ee5563d6-e208-45d3-b040-2ada9990675a,3790,Send keys,powerbi/outlook,Outlook
22,1fd38c44-cf8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:57:18+00:00,Click UI element in window,Hyperlink 'Yahoo Mail' in Window 'yahoo mail -    - Microsoftâ€‹ Edge',msedge,yahoo mail - Search and 4 more pages - [InPrivate] - Microsoftâ€‹ Edge,"[""UIAutomationClick Element: appmask['Window \\'yahoo mail -    - Microsoft\u200b Edge\\'']['Hyperlink \\'Yahoo Mail\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: 3 OffsetY: -1 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleCenter\n""]",24,Go to the Mailbox,ee5563d6-e208-45d3-b040-2ada9990675a,3791,msedgeClick UI element in window,powerbi/outlook,Outlook
23,1fd38c44-cf8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:57:24+00:00,Press button in window,Button 'Compose' in Window '(3 unread) -    - Microsoftâ€‹ Edge',msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - [InPrivate] - Microsoftâ€‹ Edge,"[""UIAutomationPressButton Button: appmask['Window \\'(3 unread) -    - Microsoft\u200b Edge\\'']['Button \\'Compose\\'']\n""]",25,Send mail,3faf60eb-8318-4a23-b276-5279f14ed621,3792,msedgePress button in window,powerbi/outlook,Outlook
24,1fd38c44-cf8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:57:26+00:00,Click UI element in window,Combo Box '   D_X p_a L_0 B_0' in Window '(3 unread) -    - Microsoftâ€‹ Edge',msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - [InPrivate] - Microsoftâ€‹ Edge,"[""UIAutomationClick Element: appmask['Window \\'(3 unread) -    - Microsoft\u200b Edge\\'']['Combo Box \\'   D_X p_a L_0 B_0\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: 49 OffsetY: -9 MousePositionRelativeToElement: UIAutomationRectangleEdgePointBottomLeft\n""]",26,Send mail,3faf60eb-8318-4a23-b276-5279f14ed621,3793,msedgeClick UI element in window,powerbi/outlook,Outlook
25,1fd38c44-cf8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:57:27+00:00,Send keys,TextToSend:'Namedes{RShiftKey}(_)vd',,,"['WAIT 2\n', ""MouseAndKeyboardSendKeys TextToSend: 'Namedes{RShiftKey}(_)vd'\n""]",27,Send mail,3faf60eb-8318-4a23-b276-5279f14ed621,3794,Send keys,powerbi/outlook,Outlook
26,1fd38c44-cf8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:58:06+00:00,Populate text field in window,Edit 'Subject' in Window '(3 unread) -    - Microsoftâ€‹ Edge'; Text:'Throughput of different project for january\'22',msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - [InPrivate] - Microsoftâ€‹ Edge,"[""UIAutomationPopulateTextField TextField: appmask['Window \\'(3 unread) -    - Microsoft\u200b Edge\\'']['Edit \\'Subject\\''] Text: 'Throughput of different project for january\\'22' Mode: UIAutomationPopulateTextModeReplace ClickType: UIAutomationPopulateMouseClickTypeSingleClick\n""]",28,Send mail,3faf60eb-8318-4a23-b276-5279f14ed621,3795,msedgePopulate text field in window,powerbi/outlook,Outlook
27,1fd38c44-cf8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:58:08+00:00,Click UI element in window,Edit 'Message body' in Window '(3 unread) -    - Microsoftâ€‹ Edge',msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - [InPrivate] - Microsoftâ€‹ Edge,"[""UIAutomationClick Element: appmask['Window \\'(3 unread) -    - Microsoft\u200b Edge\\'']['Edit \\'Message body\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: 40 OffsetY: 23 MousePositionRelativeToElement: UIAutomationRectangleEdgePointTopLeft\n""]",29,Send mail,3faf60eb-8318-4a23-b276-5279f14ed621,3796,msedgeClick UI element in window,powerbi/outlook,Outlook
28,1fd38c44-cf8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:58:12+00:00,Populate text field in window,"Edit 'Message body' 2 in Window '(3 unread) -    - Microsoftâ€‹ Edge'; Text:'Hello,'",msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - [InPrivate] - Microsoftâ€‹ Edge,"[""UIAutomationPopulateTextField TextField: appmask['Window \\'(3 unread) -    - Microsoft\u200b Edge\\'']['Edit \\'Message body\\' 2'] Text: 'Hello,' Mode: UIAutomationPopulateTextModeReplace ClickType: UIAutomationPopulateMouseClickTypeSingleClick\n"", 'WAIT 2\n', ""MouseAndKeyboardSendKeys TextToSend: '{Return}{Return}'\n""]",30,Send mail,3faf60eb-8318-4a23-b276-5279f14ed621,3797,msedgePopulate text field in window,powerbi/outlook,Outlook
29,1fd38c44-cf8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:58:12+00:00,Send keys,TextToSend:'{Return}{Return}',,,"[""UIAutomationPopulateTextField TextField: appmask['Window \\'(3 unread) -    - Microsoft\u200b Edge\\'']['Edit \\'Message body\\' 2'] Text: 'Hello,' Mode: UIAutomationPopulateTextModeReplace ClickType: UIAutomationPopulateMouseClickTypeSingleClick\n"", 'WAIT 2\n', ""MouseAndKeyboardSendKeys TextToSend: '{Return}{Return}'\n""]",31,Send mail,3faf60eb-8318-4a23-b276-5279f14ed621,3798,Send keys,powerbi/outlook,Outlook
30,1fd38c44-cf8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:58:15+00:00,Populate text field in window,"Edit 'Message body' 2 in Window '(3 unread) -    - Microsoftâ€‹ Edge'; Text:'''Hello,


PFA'''",msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - [InPrivate] - Microsoftâ€‹ Edge,"[""UIAutomationPopulateTextField TextField: appmask['Window \\'(3 unread) -    - Microsoft\u200b Edge\\'']['Edit \\'Message body\\' 2'] Text: '''Hello,\n"", '\n', '\n', ""PFA''' Mode: UIAutomationPopulateTextModeReplace ClickType: UIAutomationPopulateMouseClickTypeSingleClick\n""]",32,Send mail,3faf60eb-8318-4a23-b276-5279f14ed621,3799,msedgePopulate text field in window,powerbi/outlook,Outlook
31,1fd38c44-cf8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:58:19+00:00,Press button in window,Button 'Attach files' in Window '(3 unread) -    - Microsoftâ€‹ Edge',msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - [InPrivate] - Microsoftâ€‹ Edge,"[""UIAutomationPressButton Button: appmask['Window \\'(3 unread) -    - Microsoft\u200b Edge\\'']['Button \\'Attach files\\'']\n""]",33,Send mail,3faf60eb-8318-4a23-b276-5279f14ed621,3800,msedgePress button in window,powerbi/outlook,Outlook
32,1fd38c44-cf8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:58:21+00:00,Select menu option in window,Menu Item 'Attach files from computer' in Window '(3 unread) -    - Microsoftâ€‹ Edge',msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - [InPrivate] - Microsoftâ€‹ Edge,"[""UIAutomationSelectMenuOption Control: appmask['Window \\'(3 unread) -    - Microsoft\u200b Edge\\'']['Menu Item \\'Attach files from computer\\'']\n""]",34,Send mail,3faf60eb-8318-4a23-b276-5279f14ed621,3801,msedgeSelect menu option in window,powerbi/outlook,Outlook
33,1fd38c44-cf8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:58:24+00:00,Click UI element in window,Tree Item 'Desktop' in Window '(3 unread) -    - Microsoftâ€‹ Edge',msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - [InPrivate] - Microsoftâ€‹ Edge,"[""UIAutomationClick Element: appmask['Window \\'(3 unread) -    - Microsoft\u200b Edge\\'']['Tree Item \\'Desktop\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: -13 OffsetY: 2 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleRight\n""]",35,Send mail,3faf60eb-8318-4a23-b276-5279f14ed621,3802,msedgeClick UI element in window,powerbi/outlook,Outlook
34,1fd38c44-cf8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:58:30+00:00,Click UI element in window,Edit 'Name' in Window '(3 unread) -    - Microsoftâ€‹ Edge',msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - [InPrivate] - Microsoftâ€‹ Edge,"[""UIAutomationClick Element: appmask['Window \\'(3 unread) -    - Microsoft\u200b Edge\\'']['Edit \\'Name\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: 27 OffsetY: -2 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleCenter\n""]",36,Send mail,3faf60eb-8318-4a23-b276-5279f14ed621,3803,msedgeClick UI element in window,powerbi/outlook,Outlook
35,1fd38c44-cf8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:58:32+00:00,Press button in window,Button 'Open' in Window '(3 unread) -    - Microsoftâ€‹ Edge',msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - [InPrivate] - Microsoftâ€‹ Edge,"[""UIAutomationPressButton Button: appmask['Window \\'(3 unread) -    - Microsoft\u200b Edge\\'']['Button \\'Open\\'']\n""]",37,Send mail,3faf60eb-8318-4a23-b276-5279f14ed621,3804,msedgePress button in window,powerbi/outlook,Outlook
36,1fd38c44-cf8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:58:37+00:00,Press button in window,Button 'Send' in Window '(3 unread) -    - Microsoftâ€‹ Edge',msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - [InPrivate] - Microsoftâ€‹ Edge,"[""UIAutomationPressButton Button: appmask['Window \\'(3 unread) -    - Microsoft\u200b Edge\\'']['Button \\'Send\\'']\n"", '# End of autogenerated actions using the desktop recorder\n']",,Send mail,f9254109-0ec4-4d0f-8291-f9045ab54b9b,3805,msedgePress button in window,powerbi/outlook,Outlook
9,a68dbf36-d38f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T09:24:53+00:00,Drag and drop UI element in window,Hyperlink 'Gmail' in Button 'New Tab' in Pane 'Project Data_januarypdf - Google Chrome - Name',chrome,Project Data_januarypdf - Google Chrome - Name,"[""UIAutomationDragAndDropElement MouseDownOffsetY: -2 MouseDownOffsetX: -2 RectangleEdgePointForMouseDown: UIAutomationRectangleEdgePointMiddleCenter ControlToDrag: appmask['Pane \\'Project Data_januarypdf - Google Chrome - Name\\'']['Button \\'New Tab\\''] MouseUpOffsetY: -7 MouseUpOffsetX: 3 RectangleEdgePointForMouseUp: UIAutomationRectangleEdgePointMiddleCenter ControlToDropOver: appmask['Pane \\'Project Data_januarypdf - Google Chrome - Name\\'']['Hyperlink \\'Gmail\\''] ClickType: UIAutomationDragAndDropClickTypeLeftClick\n""]",12,Go to the Mailbox,534f3e28-2d5f-481b-9966-fa1f1b1f8a40,3815,chromeDrag and drop UI element in window,powerbi/outlook,Outlook
10,a68dbf36-d38f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T09:24:58+00:00,Click UI element in window,Button 'Compose' in Pane 'Project Data_januarypdf - Google Chrome - Name',chrome,Project Data_januarypdf - Google Chrome - Name,"[""UIAutomationClick Element: appmask['Pane \\'Project Data_januarypdf - Google Chrome - Name\\'']['Button \\'Compose\\''] ClickType: UIAutomationClickTypeLeftButtonUp OffsetX: -16 OffsetY: 4 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleCenter\n""]",13,Send mail,4dacd43d-d6e5-4071-87ec-fde5caf0649c,3816,chromeClick UI element in window,powerbi/outlook,Outlook
11,a68dbf36-d38f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T09:25:02+00:00,Send keys,TextToSend:'kru',,,"['WAIT 2\n', ""MouseAndKeyboardSendKeys TextToSend: 'kru'\n""]",14,Send mail,4dacd43d-d6e5-4071-87ec-fde5caf0649c,3817,Send keys,powerbi/outlook,Outlook
12,a68dbf36-d38f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T09:25:09+00:00,Click UI element in window,List Item 'Email@Domain' in Pane 'Project Data_januarypdf - Google Chrome - Name',chrome,Project Data_januarypdf - Google Chrome - Name,"[""UIAutomationClick Element: appmask['Pane \\'Project Data_januarypdf - Google Chrome - Name\\'']['List Item \\'Email@Domain\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: -27 OffsetY: -11 MousePositionRelativeToElement: UIAutomationRectangleEdgePointBottomCenter\n""]",15,Send mail,4dacd43d-d6e5-4071-87ec-fde5caf0649c,3818,chromeClick UI element in window,powerbi/outlook,Outlook
13,a68dbf36-d38f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T09:25:18+00:00,Populate text field in window,Edit 'Subject' in Pane 'Project Data_januarypdf - Google Chrome - Name'; Text:'Project Data graph',chrome,Project Data_januarypdf - Google Chrome - Name,"[""UIAutomationPopulateTextField TextField: appmask['Pane \\'Project Data_januarypdf - Google Chrome - Name\\'']['Edit \\'Subject\\''] Text: 'Project Data graph' Mode: UIAutomationPopulateTextModeReplace ClickType: UIAutomationPopulateMouseClickTypeSingleClick\n""]",16,Send mail,4dacd43d-d6e5-4071-87ec-fde5caf0649c,3819,chromePopulate text field in window,powerbi/outlook,Outlook
14,a68dbf36-d38f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T09:25:24+00:00,Click UI element in window,Menu Item 'Attach files' in Pane 'Project Data_januarypdf - Google Chrome - Name',chrome,Project Data_januarypdf - Google Chrome - Name,"[""UIAutomationClick Element: appmask['Pane \\'Project Data_januarypdf - Google Chrome - Name\\'']['Menu Item \\'Attach files\\''] ClickType: UIAutomationClickTypeLeftButtonUp OffsetX: -2 OffsetY: 2 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleCenter\n""]",17,Send mail,4dacd43d-d6e5-4071-87ec-fde5caf0649c,3820,chromeClick UI element in window,powerbi/outlook,Outlook
15,a68dbf36-d38f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T09:25:35+00:00,Populate text field in window,Edit 'Message Body' in Pane 'Project Data_januarypdf - Google Chrome - Name'; Text:'PFA',chrome,Project Data_januarypdf - Google Chrome - Name,"[""UIAutomationPopulateTextField TextField: appmask['Pane \\'Project Data_januarypdf - Google Chrome - Name\\'']['Edit \\'Message Body\\''] Text: 'PFA' Mode: UIAutomationPopulateTextModeReplace ClickType: UIAutomationPopulateMouseClickTypeSingleClick\n""]",18,Send mail,4dacd43d-d6e5-4071-87ec-fde5caf0649c,3821,chromePopulate text field in window,powerbi/outlook,Outlook
16,a68dbf36-d38f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T09:26:30+00:00,Click UI element in window,UI Custom 'NameSurname    Mail for Windows' in Pane 'Project Data_januarypdf - Google Chrome - Name',chrome,Project Data_januarypdf - Google Chrome - Name,"[""UIAutomationClick Element: appmask['Pane \\'Project Data_januarypdf - Google Chrome - Name\\'']['UI Custom \\'NameSurname    Mail for Windows\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: -90 OffsetY: -21 MousePositionRelativeToElement: UIAutomationRectangleEdgePointBottomCenter\n"", '# End of autogenerated actions using the desktop recorder\n']",,Send mail,4dacd43d-d6e5-4071-87ec-fde5caf0649c,3822,chromeClick UI element in window,powerbi/outlook,Outlook
27,88ca371f-5e94-ec11-b400-000d3a14d9b2,80c9452f-5685-ec11-8d21-000d3a5712fa,2022-02-23T04:10:39+00:00,Select tab in window,Tab Item 'Email' in Pane 'New Tab - Google Chrome - Name',chrome,New Tab - Google Chrome - Name,"[""UIAutomationSelectTab Tab: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Tab Item \\'Email\\'']\n""]",31,Share via mail,85080f67-63d7-4013-8a70-f3490c2dee30,1513,chromeSelect tab in window,Microsoftforms/rss/outlook,Outlook
