StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,automation_step,NextStepId,label_EventName,label_EventId,rows,ApplicationProcessNameStepName,Process_Name,Connectors
25,03f30e67-a393-ec11-b400-000d3a14d9b2,48704707-5685-ec11-8d21-000d3a571ab5,2022-02-22T05:54:09+00:00,Drag and drop UI element in window,Edit 3 in Pane 'New Tab - Google Chrome (Incognito)',chrome,New Tab - Google Chrome (Incognito),"[""UIAutomationDragAndDropElement MouseDownOffsetY: 0 MouseDownOffsetX: 56 RectangleEdgePointForMouseDown: UIAutomationRectangleEdgePointMiddleLeft ControlToDrag: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['Edit 3'] ControlToDropOver: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['Edit 3'] ClickType: UIAutomationDragAndDropClickTypeLeftClick\n""]",27,Prepare a form,f2ac8bb3-f63c-4e80-9145-3933895c210f,1248,chromeDrag and drop UI element in window,Microsoftforms/approvals/projectonline,Microsoftforms
26,03f30e67-a393-ec11-b400-000d3a14d9b2,48704707-5685-ec11-8d21-000d3a571ab5,2022-02-22T05:54:24+00:00,Populate text field in window,Edit 3 in Pane 'New Tab - Google Chrome (Incognito)'; Text:'Do you want to update your E-mail Address?',chrome,New Tab - Google Chrome (Incognito),"[""UIAutomationPopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['Edit 3'] Text: 'Do you want to update your E-mail Address?' Mode: UIAutomationPopulateTextModeReplace ClickType: UIAutomationPopulateMouseClickTypeSingleClick\n""]",28,Prepare a form,f2ac8bb3-f63c-4e80-9145-3933895c210f,1249,chromePopulate text field in window,Microsoftforms/approvals/projectonline,Microsoftforms
27,03f30e67-a393-ec11-b400-000d3a14d9b2,48704707-5685-ec11-8d21-000d3a571ab5,2022-02-22T05:54:27+00:00,Click UI element in window,List Item 5 in Pane 'New Tab - Google Chrome (Incognito)',chrome,New Tab - Google Chrome (Incognito),"[""UIAutomationClick Element: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['List Item 5'] ClickType: UIAutomationClickTypeLeftClick OffsetX: 70 OffsetY: 22 MousePositionRelativeToElement: UIAutomationRectangleEdgePointTopLeft\n""]",29,Prepare a form,f2ac8bb3-f63c-4e80-9145-3933895c210f,1250,chromeClick UI element in window,Microsoftforms/approvals/projectonline,Microsoftforms
28,03f30e67-a393-ec11-b400-000d3a14d9b2,48704707-5685-ec11-8d21-000d3a571ab5,2022-02-22T05:54:30+00:00,Drag and drop UI element in window,Edit 4 in Pane 'New Tab - Google Chrome (Incognito)',chrome,New Tab - Google Chrome (Incognito),"[""UIAutomationDragAndDropElement MouseDownOffsetY: 1 MouseDownOffsetX: 93 RectangleEdgePointForMouseDown: UIAutomationRectangleEdgePointMiddleLeft ControlToDrag: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['Edit 4'] ControlToDropOver: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['Edit 4'] ClickType: UIAutomationDragAndDropClickTypeLeftClick\n""]",30,Prepare a form,f2ac8bb3-f63c-4e80-9145-3933895c210f,1251,chromeDrag and drop UI element in window,Microsoftforms/approvals/projectonline,Microsoftforms
29,03f30e67-a393-ec11-b400-000d3a14d9b2,48704707-5685-ec11-8d21-000d3a571ab5,2022-02-22T05:54:32+00:00,Populate text field in window,Edit 4 in Pane 'New Tab - Google Chrome (Incognito)'; Text:'Yes',chrome,New Tab - Google Chrome (Incognito),"[""UIAutomationPopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['Edit 4'] Text: 'Yes' Mode: UIAutomationPopulateTextModeReplace ClickType: UIAutomationPopulateMouseClickTypeSingleClick\n""]",31,Prepare a form,f2ac8bb3-f63c-4e80-9145-3933895c210f,1252,chromePopulate text field in window,Microsoftforms/approvals/projectonline,Microsoftforms
30,03f30e67-a393-ec11-b400-000d3a14d9b2,48704707-5685-ec11-8d21-000d3a571ab5,2022-02-22T05:54:34+00:00,Click UI element in window,Edit 5 in Pane 'New Tab - Google Chrome (Incognito)',chrome,New Tab - Google Chrome (Incognito),"[""UIAutomationClick Element: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['Edit 5'] ClickType: UIAutomationClickTypeLeftClick OffsetX: 127 OffsetY: 4 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleLeft\n""]",32,Prepare a form,f2ac8bb3-f63c-4e80-9145-3933895c210f,1253,chromeClick UI element in window,Microsoftforms/approvals/projectonline,Microsoftforms
31,03f30e67-a393-ec11-b400-000d3a14d9b2,48704707-5685-ec11-8d21-000d3a571ab5,2022-02-22T05:54:35+00:00,Drag and drop UI element in window,Edit 5 in Pane 'New Tab - Google Chrome (Incognito)',chrome,New Tab - Google Chrome (Incognito),"[""UIAutomationDragAndDropElement MouseDownOffsetY: 4 MouseDownOffsetX: 127 RectangleEdgePointForMouseDown: UIAutomationRectangleEdgePointMiddleLeft ControlToDrag: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['Edit 5'] MouseUpOffsetY: 3 MouseUpOffsetX: 8 RectangleEdgePointForMouseUp: UIAutomationRectangleEdgePointMiddleLeft ControlToDropOver: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['Edit 5'] ClickType: UIAutomationDragAndDropClickTypeLeftClick\n""]",33,Prepare a form,f2ac8bb3-f63c-4e80-9145-3933895c210f,1254,chromeDrag and drop UI element in window,Microsoftforms/approvals/projectonline,Microsoftforms
32,03f30e67-a393-ec11-b400-000d3a14d9b2,48704707-5685-ec11-8d21-000d3a571ab5,2022-02-22T05:54:38+00:00,Populate text field in window,Edit 5 in Pane 'New Tab - Google Chrome (Incognito)'; Text:'No',chrome,New Tab - Google Chrome (Incognito),"[""UIAutomationPopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['Edit 5'] Text: 'No' Mode: UIAutomationPopulateTextModeReplace ClickType: UIAutomationPopulateMouseClickTypeSingleClick\n""]",34,Prepare a form,f2ac8bb3-f63c-4e80-9145-3933895c210f,1255,chromePopulate text field in window,Microsoftforms/approvals/projectonline,Microsoftforms
33,03f30e67-a393-ec11-b400-000d3a14d9b2,48704707-5685-ec11-8d21-000d3a571ab5,2022-02-22T05:54:42+00:00,Click UI element in window,Edit 5 in Pane 'New Tab - Google Chrome (Incognito)',chrome,New Tab - Google Chrome (Incognito),"[""UIAutomationClick Element: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['Edit 5'] ClickType: UIAutomationClickTypeLeftClick OffsetX: -180 OffsetY: 3 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleRight\n""]",35,Prepare a form,f2ac8bb3-f63c-4e80-9145-3933895c210f,1256,chromeClick UI element in window,Microsoftforms/approvals/projectonline,Microsoftforms
34,03f30e67-a393-ec11-b400-000d3a14d9b2,48704707-5685-ec11-8d21-000d3a571ab5,2022-02-22T05:54:44+00:00,Click UI element in window,List Item 5 in Pane 'New Tab - Google Chrome (Incognito)',chrome,New Tab - Google Chrome (Incognito),"[""UIAutomationClick Element: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['List Item 5'] ClickType: UIAutomationClickTypeLeftClick OffsetX: -16 OffsetY: 29 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleRight\n""]",36,Prepare a form,f2ac8bb3-f63c-4e80-9145-3933895c210f,1257,chromeClick UI element in window,Microsoftforms/approvals/projectonline,Microsoftforms
35,03f30e67-a393-ec11-b400-000d3a14d9b2,48704707-5685-ec11-8d21-000d3a571ab5,2022-02-22T05:54:48+00:00,Press button in window,Button 'Save' in Pane 'New Tab - Google Chrome (Incognito)',chrome,New Tab - Google Chrome (Incognito),"[""UIAutomationPressButton Button: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['Button \\'Save\\'']\n""]",37,Prepare a form,f2ac8bb3-f63c-4e80-9145-3933895c210f,1258,chromePress button in window,Microsoftforms/approvals/projectonline,Microsoftforms
36,03f30e67-a393-ec11-b400-000d3a14d9b2,48704707-5685-ec11-8d21-000d3a571ab5,2022-02-22T05:54:54+00:00,Click UI element in window,Image in Pane 'New Tab - Google Chrome (Incognito)',chrome,New Tab - Google Chrome (Incognito),"[""UIAutomationClick Element: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['Image'] ClickType: UIAutomationClickTypeLeftClick OffsetX: -3 OffsetY: 0 MousePositionRelativeToElement: UIAutomationRectangleEdgePointBottomRight\n""]",38,Prepare a form,f2ac8bb3-f63c-4e80-9145-3933895c210f,1259,chromeClick UI element in window,Microsoftforms/approvals/projectonline,Microsoftforms
37,03f30e67-a393-ec11-b400-000d3a14d9b2,48704707-5685-ec11-8d21-000d3a571ab5,2022-02-22T05:55:01+00:00,Click UI element in window,List Item 6 in Pane 'New Tab - Google Chrome (Incognito)',chrome,New Tab - Google Chrome (Incognito),"[""UIAutomationClick Element: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['List Item 6'] ClickType: UIAutomationClickTypeLeftClick OffsetX: 125 OffsetY: 18 MousePositionRelativeToElement: UIAutomationRectangleEdgePointTopLeft\n""]",39,Prepare a form,f2ac8bb3-f63c-4e80-9145-3933895c210f,1260,chromeClick UI element in window,Microsoftforms/approvals/projectonline,Microsoftforms
38,03f30e67-a393-ec11-b400-000d3a14d9b2,48704707-5685-ec11-8d21-000d3a571ab5,2022-02-22T05:55:07+00:00,Click UI element in window,List Item 7 in Pane 'New Tab - Google Chrome (Incognito)',chrome,New Tab - Google Chrome (Incognito),"[""UIAutomationClick Element: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['List Item 7'] ClickType: UIAutomationClickTypeLeftClick OffsetX: 136 OffsetY: -21 MousePositionRelativeToElement: UIAutomationRectangleEdgePointBottomLeft\n""]",40,Prepare a form,f2ac8bb3-f63c-4e80-9145-3933895c210f,1261,chromeClick UI element in window,Microsoftforms/approvals/projectonline,Microsoftforms
39,03f30e67-a393-ec11-b400-000d3a14d9b2,48704707-5685-ec11-8d21-000d3a571ab5,2022-02-22T05:55:08+00:00,Drag and drop UI element in window,Edit 3 in Pane 'New Tab - Google Chrome (Incognito)',chrome,New Tab - Google Chrome (Incognito),"[""UIAutomationDragAndDropElement MouseDownOffsetY: -10 MouseDownOffsetX: 126 RectangleEdgePointForMouseDown: UIAutomationRectangleEdgePointBottomLeft ControlToDrag: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['Edit 3'] ControlToDropOver: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['Edit 3'] ClickType: UIAutomationDragAndDropClickTypeLeftClick\n""]",41,Prepare a form,f2ac8bb3-f63c-4e80-9145-3933895c210f,1262,chromeDrag and drop UI element in window,Microsoftforms/approvals/projectonline,Microsoftforms
40,03f30e67-a393-ec11-b400-000d3a14d9b2,48704707-5685-ec11-8d21-000d3a571ab5,2022-02-22T05:55:14+00:00,Populate text field in window,"Edit 6 in Pane 'New Tab - Google Chrome (Incognito)'; Text:'If yes, type here'",chrome,New Tab - Google Chrome (Incognito),"[""UIAutomationPopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['Edit 6'] Text: 'If yes, type here' Mode: UIAutomationPopulateTextModeReplace ClickType: UIAutomationPopulateMouseClickTypeSingleClick\n""]",42,Prepare a form,f2ac8bb3-f63c-4e80-9145-3933895c210f,1263,chromePopulate text field in window,Microsoftforms/approvals/projectonline,Microsoftforms
41,03f30e67-a393-ec11-b400-000d3a14d9b2,48704707-5685-ec11-8d21-000d3a571ab5,2022-02-22T05:55:18+00:00,Press button in window,Button 'Save' in Pane 'New Tab - Google Chrome (Incognito)',chrome,New Tab - Google Chrome (Incognito),"[""UIAutomationPressButton Button: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['Button \\'Save\\'']\n""]",43,Prepare a form,f2ac8bb3-f63c-4e80-9145-3933895c210f,1264,chromePress button in window,Microsoftforms/approvals/projectonline,Microsoftforms
42,03f30e67-a393-ec11-b400-000d3a14d9b2,48704707-5685-ec11-8d21-000d3a571ab5,2022-02-22T05:55:26+00:00,Click UI element in window,List Item 8 in Pane 'New Tab - Google Chrome (Incognito)',chrome,New Tab - Google Chrome (Incognito),"[""UIAutomationClick Element: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['List Item 8'] ClickType: UIAutomationClickTypeLeftClick OffsetX: -27 OffsetY: 3 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleRight\n""]",44,Prepare a form,f2ac8bb3-f63c-4e80-9145-3933895c210f,1265,chromeClick UI element in window,Microsoftforms/approvals/projectonline,Microsoftforms
43,03f30e67-a393-ec11-b400-000d3a14d9b2,48704707-5685-ec11-8d21-000d3a571ab5,2022-02-22T05:55:29+00:00,Click UI element in window,List Item 9 in Pane 'New Tab - Google Chrome (Incognito)',chrome,New Tab - Google Chrome (Incognito),"[""UIAutomationClick Element: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['List Item 9'] ClickType: UIAutomationClickTypeLeftClick OffsetX: 115 OffsetY: 29 MousePositionRelativeToElement: UIAutomationRectangleEdgePointTopLeft\n""]",45,Prepare a form,f2ac8bb3-f63c-4e80-9145-3933895c210f,1266,chromeClick UI element in window,Microsoftforms/approvals/projectonline,Microsoftforms
44,03f30e67-a393-ec11-b400-000d3a14d9b2,48704707-5685-ec11-8d21-000d3a571ab5,2022-02-22T05:55:34+00:00,Click UI element in window,Text 'Do you want to update your E-mail Address?' in Pane 'New Tab - Google Chrome (Incognito)',chrome,New Tab - Google Chrome (Incognito),"[""UIAutomationClick Element: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['Text \\'Do you want to update your E-mail Address?\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: 42 OffsetY: 2 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleCenter\n""]",46,Prepare a form,f2ac8bb3-f63c-4e80-9145-3933895c210f,1267,chromeClick UI element in window,Microsoftforms/approvals/projectonline,Microsoftforms
45,03f30e67-a393-ec11-b400-000d3a14d9b2,48704707-5685-ec11-8d21-000d3a571ab5,2022-02-22T05:55:36+00:00,Drag and drop UI element in window,Text 'Do you want to update your E-mail Address?' in Pane 'New Tab - Google Chrome (Incognito)',chrome,New Tab - Google Chrome (Incognito),"[""UIAutomationDragAndDropElement MouseDownOffsetY: 2 MouseDownOffsetX: 42 RectangleEdgePointForMouseDown: UIAutomationRectangleEdgePointMiddleCenter ControlToDrag: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['Text \\'Do you want to update your E-mail Address?\\''] MouseUpOffsetY: -2 MouseUpOffsetX: 80 RectangleEdgePointForMouseUp: UIAutomationRectangleEdgePointMiddleCenter ControlToDropOver: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['Text \\'Do you want to update your E-mail Address?\\''] ClickType: UIAutomationDragAndDropClickTypeLeftClick\n""]",47,Prepare a form,f2ac8bb3-f63c-4e80-9145-3933895c210f,1268,chromeDrag and drop UI element in window,Microsoftforms/approvals/projectonline,Microsoftforms
46,03f30e67-a393-ec11-b400-000d3a14d9b2,48704707-5685-ec11-8d21-000d3a571ab5,2022-02-22T05:55:47+00:00,Populate text field in window,Edit 7 in Pane 'New Tab - Google Chrome (Incognito)'; Text:'Provide your Alternative Address if any',chrome,New Tab - Google Chrome (Incognito),"[""UIAutomationPopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['Edit 7'] Text: 'Provide your Alternative Address if any' Mode: UIAutomationPopulateTextModeReplace ClickType: UIAutomationPopulateMouseClickTypeSingleClick\n""]",48,Prepare a form,f2ac8bb3-f63c-4e80-9145-3933895c210f,1269,chromePopulate text field in window,Microsoftforms/approvals/projectonline,Microsoftforms
47,03f30e67-a393-ec11-b400-000d3a14d9b2,48704707-5685-ec11-8d21-000d3a571ab5,2022-02-22T05:55:52+00:00,Press button in window,Button 'Save' in Pane 'New Tab - Google Chrome (Incognito)',chrome,New Tab - Google Chrome (Incognito),"[""UIAutomationPressButton Button: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['Button \\'Save\\'']\n""]",49,Prepare a form,f2ac8bb3-f63c-4e80-9145-3933895c210f,1270,chromePress button in window,Microsoftforms/approvals/projectonline,Microsoftforms
48,03f30e67-a393-ec11-b400-000d3a14d9b2,48704707-5685-ec11-8d21-000d3a571ab5,2022-02-22T05:55:57+00:00,Click UI element in window,List Item 10 in Pane 'New Tab - Google Chrome (Incognito)',chrome,New Tab - Google Chrome (Incognito),"[""UIAutomationClick Element: appmask['Pane \\'New Tab - Google Chrome (Incognito)\\'']['List Item 10'] ClickType: UIAutomationClickTypeLeftClick OffsetX: -52 OffsetY: 3 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleRight\n""]",50,Prepare a form,f2ac8bb3-f63c-4e80-9145-3933895c210f,1271,chromeClick UI element in window,Microsoftforms/approvals/projectonline,Microsoftforms
