StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,automation_step,NextStepId,label_EventName,label_EventId,rows,ApplicationProcessNameStepName,Process_Name,Connectors
29,1fd38c44-cf8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:58:12+00:00,Send keys,TextToSend:'{Return}{Return}',,,"[""UIAutomationPopulateTextField TextField: appmask['Window \\'(3 unread) -    - Microsoft\u200b Edge\\'']['Edit \\'Message body\\' 2'] Text: 'Hello,' Mode: UIAutomationPopulateTextModeReplace ClickType: UIAutomationPopulateMouseClickTypeSingleClick\n"", 'WAIT 2\n', ""MouseAndKeyboardSendKeys TextToSend: '{Return}{Return}'\n""]",31,Send mail,3faf60eb-8318-4a23-b276-5279f14ed621,3798,Send keys,powerbi/outlook,Outlook
30,1fd38c44-cf8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:58:15+00:00,Populate text field in window,"Edit 'Message body' 2 in Window '(3 unread) -    - Microsoftâ€‹ Edge'; Text:'''Hello,


PFA'''",msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - [InPrivate] - Microsoftâ€‹ Edge,"[""UIAutomationPopulateTextField TextField: appmask['Window \\'(3 unread) -    - Microsoft\u200b Edge\\'']['Edit \\'Message body\\' 2'] Text: '''Hello,\n"", '\n', '\n', ""PFA''' Mode: UIAutomationPopulateTextModeReplace ClickType: UIAutomationPopulateMouseClickTypeSingleClick\n""]",32,Send mail,3faf60eb-8318-4a23-b276-5279f14ed621,3799,msedgePopulate text field in window,powerbi/outlook,Outlook
31,1fd38c44-cf8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:58:19+00:00,Press button in window,Button 'Attach files' in Window '(3 unread) -    - Microsoftâ€‹ Edge',msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - [InPrivate] - Microsoftâ€‹ Edge,"[""UIAutomationPressButton Button: appmask['Window \\'(3 unread) -    - Microsoft\u200b Edge\\'']['Button \\'Attach files\\'']\n""]",33,Send mail,3faf60eb-8318-4a23-b276-5279f14ed621,3800,msedgePress button in window,powerbi/outlook,Outlook
32,1fd38c44-cf8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:58:21+00:00,Select menu option in window,Menu Item 'Attach files from computer' in Window '(3 unread) -    - Microsoftâ€‹ Edge',msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - [InPrivate] - Microsoftâ€‹ Edge,"[""UIAutomationSelectMenuOption Control: appmask['Window \\'(3 unread) -    - Microsoft\u200b Edge\\'']['Menu Item \\'Attach files from computer\\'']\n""]",34,Send mail,3faf60eb-8318-4a23-b276-5279f14ed621,3801,msedgeSelect menu option in window,powerbi/outlook,Outlook
33,1fd38c44-cf8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:58:24+00:00,Click UI element in window,Tree Item 'Desktop' in Window '(3 unread) -    - Microsoftâ€‹ Edge',msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - [InPrivate] - Microsoftâ€‹ Edge,"[""UIAutomationClick Element: appmask['Window \\'(3 unread) -    - Microsoft\u200b Edge\\'']['Tree Item \\'Desktop\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: -13 OffsetY: 2 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleRight\n""]",35,Send mail,3faf60eb-8318-4a23-b276-5279f14ed621,3802,msedgeClick UI element in window,powerbi/outlook,Outlook
34,1fd38c44-cf8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:58:30+00:00,Click UI element in window,Edit 'Name' in Window '(3 unread) -    - Microsoftâ€‹ Edge',msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - [InPrivate] - Microsoftâ€‹ Edge,"[""UIAutomationClick Element: appmask['Window \\'(3 unread) -    - Microsoft\u200b Edge\\'']['Edit \\'Name\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: 27 OffsetY: -2 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleCenter\n""]",36,Send mail,3faf60eb-8318-4a23-b276-5279f14ed621,3803,msedgeClick UI element in window,powerbi/outlook,Outlook
35,1fd38c44-cf8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:58:32+00:00,Press button in window,Button 'Open' in Window '(3 unread) -    - Microsoftâ€‹ Edge',msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - [InPrivate] - Microsoftâ€‹ Edge,"[""UIAutomationPressButton Button: appmask['Window \\'(3 unread) -    - Microsoft\u200b Edge\\'']['Button \\'Open\\'']\n""]",37,Send mail,3faf60eb-8318-4a23-b276-5279f14ed621,3804,msedgePress button in window,powerbi/outlook,Outlook
36,1fd38c44-cf8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:58:37+00:00,Press button in window,Button 'Send' in Window '(3 unread) -    - Microsoftâ€‹ Edge',msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - [InPrivate] - Microsoftâ€‹ Edge,"[""UIAutomationPressButton Button: appmask['Window \\'(3 unread) -    - Microsoft\u200b Edge\\'']['Button \\'Send\\'']\n"", '# End of autogenerated actions using the desktop recorder\n']",,Send mail,f9254109-0ec4-4d0f-8291-f9045ab54b9b,3805,msedgePress button in window,powerbi/outlook,Outlook
15,6787a2ed-cd8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:55:13+00:00,Press button in window,Button 'Type here to search' in TaskBar,,,"[""UIAutomationPressButton Button: appmask['TaskBar']['Button \\'Type here to search\\'']\n""]",17,Go to the Mailbox,4e1e4e35-f287-447b-bc52-a28ebd0f528d,3755,Press button in window,powerbi/outlook,Outlook
16,6787a2ed-cd8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:55:17+00:00,Populate text field in window,Edit 'Search box' in Window 'Search'; Text:'mail',SearchApp,Search,"[""UIAutomationPopulateTextField TextField: appmask['Window \\'Search\\'']['Edit \\'Search box\\''] Text: 'mail' Mode: UIAutomationPopulateTextModeReplace ClickType: UIAutomationPopulateMouseClickTypeSingleClick\n""]",18,Go to the Mailbox,4e1e4e35-f287-447b-bc52-a28ebd0f528d,3756,SearchAppPopulate text field in window,powerbi/outlook,Outlook
17,6787a2ed-cd8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:55:21+00:00,Click UI element in window,"List Item 'Mail, App, Press right to switch preview' in Window 'Search'",SearchApp,Search,"[""UIAutomationClick Element: appmask['Window \\'Search\\'']['List Item \\'Mail, App, Press right to switch preview\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: -9 OffsetY: 8 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleCenter\n""]",19,Go to the Mailbox,4e1e4e35-f287-447b-bc52-a28ebd0f528d,3757,SearchAppClick UI element in window,powerbi/outlook,Outlook
18,6787a2ed-cd8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:55:25+00:00,Press button in window,Button 'New mail' in Window 'Inbox - Outlook â€?- Mail',ApplicationFrameHost,Inbox - Outlook â€?- Mail,"[""UIAutomationPressButton Button: appmask['Window \\'Inbox - Outlook \u200e- Mail\\'']['Button \\'New mail\\'']\n""]",20,Send mail,2cc47143-73d5-435f-b5be-269cd61228ce,3758,ApplicationFrameHostPress button in window,powerbi/outlook,Outlook
19,6787a2ed-cd8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:55:36+00:00,Populate text field in window,Edit 'To: ' in Window 'Inbox - Outlook â€?- Mail'; Text:'Username',ApplicationFrameHost,Inbox - Outlook â€?- Mail,"[""UIAutomationPopulateTextField TextField: appmask['Window \\'Inbox - Outlook \u200e- Mail\\'']['Edit \\'To: \\''] Text: 'Username' Mode: UIAutomationPopulateTextModeReplace ClickType: UIAutomationPopulateMouseClickTypeSingleClick\n""]",21,Send mail,2cc47143-73d5-435f-b5be-269cd61228ce,3759,ApplicationFrameHostPopulate text field in window,powerbi/outlook,Outlook
20,6787a2ed-cd8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:55:40+00:00,Click UI element in window,List Item 'Name Email@Domain' in Window 'Inbox - Outlook â€?- Mail',ApplicationFrameHost,Inbox - Outlook â€?- Mail,"[""UIAutomationClick Element: appmask['Window \\'Inbox - Outlook \u200e- Mail\\'']['List Item \\'Name Email@Domain\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: 9 OffsetY: -4 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleCenter\n""]",22,Send mail,2cc47143-73d5-435f-b5be-269cd61228ce,3760,ApplicationFrameHostClick UI element in window,powerbi/outlook,Outlook
21,6787a2ed-cd8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:55:45+00:00,Populate text field in window,Edit 'Subject' in Window 'Inbox - Outlook â€?- Mail'; Text:'Project Data',ApplicationFrameHost,Inbox - Outlook â€?- Mail,"[""UIAutomationPopulateTextField TextField: appmask['Window \\'Inbox - Outlook \u200e- Mail\\'']['Edit \\'Subject\\''] Text: 'Project Data' Mode: UIAutomationPopulateTextModeReplace ClickType: UIAutomationPopulateMouseClickTypeSingleClick\n""]",23,Send mail,2cc47143-73d5-435f-b5be-269cd61228ce,3761,ApplicationFrameHostPopulate text field in window,powerbi/outlook,Outlook
22,6787a2ed-cd8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:55:49+00:00,Click UI element in window,Edit 'Message' in Window 'Inbox - Outlook â€?- Mail',ApplicationFrameHost,Inbox - Outlook â€?- Mail,"[""UIAutomationClick Element: appmask['Window \\'Inbox - Outlook \u200e- Mail\\'']['Edit \\'Message\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: 172 OffsetY: 150 MousePositionRelativeToElement: UIAutomationRectangleEdgePointTopLeft\n""]",24,Send mail,2cc47143-73d5-435f-b5be-269cd61228ce,3762,ApplicationFrameHostClick UI element in window,powerbi/outlook,Outlook
23,6787a2ed-cd8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:55:50+00:00,Send keys,"TextToSend:'{LShiftKey}(H)ello,{LShiftKey}({Return}){LShiftKey}(PFA){Return}{Return}'",,,"['WAIT 2\n', ""MouseAndKeyboardSendKeys TextToSend: '{LShiftKey}(H)ello,{LShiftKey}({Return}){LShiftKey}(PFA){Return}{Return}'\n""]",25,Send mail,2cc47143-73d5-435f-b5be-269cd61228ce,3763,Send keys,powerbi/outlook,Outlook
24,6787a2ed-cd8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:55:58+00:00,Select tab in window,Tab Item 'Insert' in Window 'Inbox - Outlook â€?- Mail',ApplicationFrameHost,Inbox - Outlook â€?- Mail,"[""UIAutomationSelectTab Tab: appmask['Window \\'Inbox - Outlook \u200e- Mail\\'']['Tab Item \\'Insert\\'']\n""]",26,Send mail,2cc47143-73d5-435f-b5be-269cd61228ce,3764,ApplicationFrameHostSelect tab in window,powerbi/outlook,Outlook
25,6787a2ed-cd8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:56:03+00:00,Press button in window,Button 'Files' in Window 'Inbox - Outlook â€?- Mail',ApplicationFrameHost,Inbox - Outlook â€?- Mail,"[""UIAutomationPressButton Button: appmask['Window \\'Inbox - Outlook \u200e- Mail\\'']['Button \\'Files\\'']\n""]",27,Send mail,2cc47143-73d5-435f-b5be-269cd61228ce,3765,ApplicationFrameHostPress button in window,powerbi/outlook,Outlook
26,6787a2ed-cd8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:56:07+00:00,Click UI element in window,Edit 'Name' in Window 'Inbox - Outlook â€?- Mail',ApplicationFrameHost,Inbox - Outlook â€?- Mail,"[""UIAutomationClick Element: appmask['Window \\'Inbox - Outlook \u200e- Mail\\'']['Edit \\'Name\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: -22 OffsetY: -4 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleCenter\n""]",28,Send mail,2cc47143-73d5-435f-b5be-269cd61228ce,3766,ApplicationFrameHostClick UI element in window,powerbi/outlook,Outlook
27,6787a2ed-cd8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:56:10+00:00,Press button in window,Button 'Open' in Window 'Inbox - Outlook â€?- Mail',ApplicationFrameHost,Inbox - Outlook â€?- Mail,"[""UIAutomationPressButton Button: appmask['Window \\'Inbox - Outlook \u200e- Mail\\'']['Button \\'Open\\'']\n""]",29,Send mail,2cc47143-73d5-435f-b5be-269cd61228ce,3767,ApplicationFrameHostPress button in window,powerbi/outlook,Outlook
28,6787a2ed-cd8f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T08:56:14+00:00,Press button in window,Button 'Send' in Window 'Inbox - Outlook â€?- Mail',ApplicationFrameHost,Inbox - Outlook â€?- Mail,"[""UIAutomationPressButton Button: appmask['Window \\'Inbox - Outlook \u200e- Mail\\'']['Button \\'Send\\'']\n"", '# End of autogenerated actions using the desktop recorder\n']",,Send mail,6ee8ac97-b970-45f1-8f38-573d997d3afc,3768,ApplicationFrameHostPress button in window,powerbi/outlook,Outlook
9,a68dbf36-d38f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T09:24:53+00:00,Drag and drop UI element in window,Hyperlink 'Gmail' in Button 'New Tab' in Pane 'Project Data_januarypdf - Google Chrome - Name',chrome,Project Data_januarypdf - Google Chrome - Name,"[""UIAutomationDragAndDropElement MouseDownOffsetY: -2 MouseDownOffsetX: -2 RectangleEdgePointForMouseDown: UIAutomationRectangleEdgePointMiddleCenter ControlToDrag: appmask['Pane \\'Project Data_januarypdf - Google Chrome - Name\\'']['Button \\'New Tab\\''] MouseUpOffsetY: -7 MouseUpOffsetX: 3 RectangleEdgePointForMouseUp: UIAutomationRectangleEdgePointMiddleCenter ControlToDropOver: appmask['Pane \\'Project Data_januarypdf - Google Chrome - Name\\'']['Hyperlink \\'Gmail\\''] ClickType: UIAutomationDragAndDropClickTypeLeftClick\n""]",12,Go to the Mailbox,534f3e28-2d5f-481b-9966-fa1f1b1f8a40,3815,chromeDrag and drop UI element in window,powerbi/outlook,Outlook
10,a68dbf36-d38f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T09:24:58+00:00,Click UI element in window,Button 'Compose' in Pane 'Project Data_januarypdf - Google Chrome - Name',chrome,Project Data_januarypdf - Google Chrome - Name,"[""UIAutomationClick Element: appmask['Pane \\'Project Data_januarypdf - Google Chrome - Name\\'']['Button \\'Compose\\''] ClickType: UIAutomationClickTypeLeftButtonUp OffsetX: -16 OffsetY: 4 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleCenter\n""]",13,Send mail,4dacd43d-d6e5-4071-87ec-fde5caf0649c,3816,chromeClick UI element in window,powerbi/outlook,Outlook
11,a68dbf36-d38f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T09:25:02+00:00,Send keys,TextToSend:'kru',,,"['WAIT 2\n', ""MouseAndKeyboardSendKeys TextToSend: 'kru'\n""]",14,Send mail,4dacd43d-d6e5-4071-87ec-fde5caf0649c,3817,Send keys,powerbi/outlook,Outlook
12,a68dbf36-d38f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T09:25:09+00:00,Click UI element in window,List Item 'Email@Domain' in Pane 'Project Data_januarypdf - Google Chrome - Name',chrome,Project Data_januarypdf - Google Chrome - Name,"[""UIAutomationClick Element: appmask['Pane \\'Project Data_januarypdf - Google Chrome - Name\\'']['List Item \\'Email@Domain\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: -27 OffsetY: -11 MousePositionRelativeToElement: UIAutomationRectangleEdgePointBottomCenter\n""]",15,Send mail,4dacd43d-d6e5-4071-87ec-fde5caf0649c,3818,chromeClick UI element in window,powerbi/outlook,Outlook
13,a68dbf36-d38f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T09:25:18+00:00,Populate text field in window,Edit 'Subject' in Pane 'Project Data_januarypdf - Google Chrome - Name'; Text:'Project Data graph',chrome,Project Data_januarypdf - Google Chrome - Name,"[""UIAutomationPopulateTextField TextField: appmask['Pane \\'Project Data_januarypdf - Google Chrome - Name\\'']['Edit \\'Subject\\''] Text: 'Project Data graph' Mode: UIAutomationPopulateTextModeReplace ClickType: UIAutomationPopulateMouseClickTypeSingleClick\n""]",16,Send mail,4dacd43d-d6e5-4071-87ec-fde5caf0649c,3819,chromePopulate text field in window,powerbi/outlook,Outlook
14,a68dbf36-d38f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T09:25:24+00:00,Click UI element in window,Menu Item 'Attach files' in Pane 'Project Data_januarypdf - Google Chrome - Name',chrome,Project Data_januarypdf - Google Chrome - Name,"[""UIAutomationClick Element: appmask['Pane \\'Project Data_januarypdf - Google Chrome - Name\\'']['Menu Item \\'Attach files\\''] ClickType: UIAutomationClickTypeLeftButtonUp OffsetX: -2 OffsetY: 2 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleCenter\n""]",17,Send mail,4dacd43d-d6e5-4071-87ec-fde5caf0649c,3820,chromeClick UI element in window,powerbi/outlook,Outlook
15,a68dbf36-d38f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T09:25:35+00:00,Populate text field in window,Edit 'Message Body' in Pane 'Project Data_januarypdf - Google Chrome - Name'; Text:'PFA',chrome,Project Data_januarypdf - Google Chrome - Name,"[""UIAutomationPopulateTextField TextField: appmask['Pane \\'Project Data_januarypdf - Google Chrome - Name\\'']['Edit \\'Message Body\\''] Text: 'PFA' Mode: UIAutomationPopulateTextModeReplace ClickType: UIAutomationPopulateMouseClickTypeSingleClick\n""]",18,Send mail,4dacd43d-d6e5-4071-87ec-fde5caf0649c,3821,chromePopulate text field in window,powerbi/outlook,Outlook
16,a68dbf36-d38f-ec11-b400-0022482f8e02,c94b82ec-5485-ec11-8d21-000d3a5712fa,2022-02-17T09:26:30+00:00,Click UI element in window,UI Custom 'NameSurname    Mail for Windows' in Pane 'Project Data_januarypdf - Google Chrome - Name',chrome,Project Data_januarypdf - Google Chrome - Name,"[""UIAutomationClick Element: appmask['Pane \\'Project Data_januarypdf - Google Chrome - Name\\'']['UI Custom \\'NameSurname    Mail for Windows\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: -90 OffsetY: -21 MousePositionRelativeToElement: UIAutomationRectangleEdgePointBottomCenter\n"", '# End of autogenerated actions using the desktop recorder\n']",,Send mail,4dacd43d-d6e5-4071-87ec-fde5caf0649c,3822,chromeClick UI element in window,powerbi/outlook,Outlook
