StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,automation_step,NextStepId,label_EventName,label_EventId,rows,ApplicationProcessNameStepName,Process_Name,Connectors
50,71f08b93-9b5d-ec11-8f8f-002248302895,66d72ce9-815c-ec11-8f8f-002248302213,2021-12-15T11:44:37+00:00,Click UI element in window,Spinner 2 in Pane 'Microsoft 365    Chrome (Guest)',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomationClick Element: appmask['Pane \\'Microsoft 365    Chrome (Guest)\\'']['Spinner 2'] ClickType: UIAutomationClickTypeLeftClick OffsetX: 15 OffsetY: -6 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleLeft\n""]",55,Publish the audio file as new podcast,728ce318-7630-481a-8335-8a9bdfbe973e,5635,chromeClick UI element in window,Office365users/rss/sql,Office365users
51,71f08b93-9b5d-ec11-8f8f-002248302895,66d72ce9-815c-ec11-8f8f-002248302213,2021-12-15T11:44:38+00:00,MouseAndKeyboardSendKeysFocusAndSendKeys,TextToSend:'1',,,"['WAIT 2\n', ""MouseAndKeyboardSendKeysFocusAndSendKeys TextToSend: '1'\n""]",56,Publish the audio file as new podcast,728ce318-7630-481a-8335-8a9bdfbe973e,5636,MouseAndKeyboardSendKeysFocusAndSendKeys,Office365users/rss/sql,Office365users
52,71f08b93-9b5d-ec11-8f8f-002248302895,66d72ce9-815c-ec11-8f8f-002248302213,2021-12-15T11:44:44+00:00,Click UI element in window,Text 'Upload audio file' in Pane 'Microsoft 365    Chrome (Guest)',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomationClick Element: appmask['Pane \\'Microsoft 365    Chrome (Guest)\\'']['Text \\'Upload audio file\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: -11 OffsetY: 2 MousePositionRelativeToElement: UIAutomationRectangleEdgePointTopCenter\n""]",57,Publish the audio file as new podcast,728ce318-7630-481a-8335-8a9bdfbe973e,5637,chromeClick UI element in window,Office365users/rss/sql,Office365users
53,71f08b93-9b5d-ec11-8f8f-002248302895,66d72ce9-815c-ec11-8f8f-002248302213,2021-12-15T11:44:46+00:00,Click UI element in window,Edit 'Name' in Pane 'Microsoft 365    Chrome (Guest)',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomationClick Element: appmask['Pane \\'Microsoft 365    Chrome (Guest)\\'']['Edit \\'Name\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: -8 OffsetY: 2 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleCenter\n""]",58,Publish the audio file as new podcast,728ce318-7630-481a-8335-8a9bdfbe973e,5638,chromeClick UI element in window,Office365users/rss/sql,Office365users
54,71f08b93-9b5d-ec11-8f8f-002248302895,66d72ce9-815c-ec11-8f8f-002248302213,2021-12-15T11:44:48+00:00,Press button in window,Button 'Open' in Pane 'Microsoft 365    Chrome (Guest)',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomationPressButton Button: appmask['Pane \\'Microsoft 365    Chrome (Guest)\\'']['Button \\'Open\\'']\n""]",59,Publish the audio file as new podcast,728ce318-7630-481a-8335-8a9bdfbe973e,5639,chromePress button in window,Office365users/rss/sql,Office365users
55,71f08b93-9b5d-ec11-8f8f-002248302895,66d72ce9-815c-ec11-8f8f-002248302213,2021-12-15T11:44:54+00:00,Click UI element in window,Pane 'Microsoft 365    Chrome (Guest)',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomationClick Element: appmask['Pane \\'Microsoft 365    Chrome (Guest)\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: -46 OffsetY: 17 MousePositionRelativeToElement: UIAutomationRectangleEdgePointTopCenter\n""]",60,Publish the audio file as new podcast,728ce318-7630-481a-8335-8a9bdfbe973e,5640,chromeClick UI element in window,Office365users/rss/sql,Office365users
56,71f08b93-9b5d-ec11-8f8f-002248302895,66d72ce9-815c-ec11-8f8f-002248302213,2021-12-15T11:44:58+00:00,Select menu option in window,MenuItem: Test in Pane 'Microsoft 365    Chrome (Guest)',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomationSelectMenuOption Control: appmask['Pane \\'Microsoft 365    Chrome (Guest)\\'']['MenuItem: Test']\n""]",61,Publish the audio file as new podcast,728ce318-7630-481a-8335-8a9bdfbe973e,5641,chromeSelect menu option in window,Office365users/rss/sql,Office365users
57,71f08b93-9b5d-ec11-8f8f-002248302895,66d72ce9-815c-ec11-8f8f-002248302213,2021-12-15T11:45:00+00:00,Select radio button in window,Radio Button 'Test    feed to trigger it' in Pane 'Microsoft 365    Chrome (Guest)',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomationSelectRadioButton RadioButton: appmask['Pane \\'Microsoft 365    Chrome (Guest)\\'']['Radio Button \\'Test    feed to trigger it\\'']\n""]",62,Publish the audio file as new podcast,728ce318-7630-481a-8335-8a9bdfbe973e,5642,chromeSelect radio button in window,Office365users/rss/sql,Office365users
58,71f08b93-9b5d-ec11-8f8f-002248302895,66d72ce9-815c-ec11-8f8f-002248302213,2021-12-15T11:45:06+00:00,Press button in window,Button 'Test' in Pane 'Microsoft 365    Chrome (Guest)',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomationPressButton Button: appmask['Pane \\'Microsoft 365    Chrome (Guest)\\'']['Button \\'Test\\'']\n""]",63,Publish the audio file as new podcast,728ce318-7630-481a-8335-8a9bdfbe973e,5643,chromePress button in window,Office365users/rss/sql,Office365users
59,71f08b93-9b5d-ec11-8f8f-002248302895,66d72ce9-815c-ec11-8f8f-002248302213,2021-12-15T11:45:16+00:00,Click UI element in window,Pane 'Microsoft 365    Chrome (Guest)',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomationClick Element: appmask['Pane \\'Microsoft 365    Chrome (Guest)\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: 277 OffsetY: 20 MousePositionRelativeToElement: UIAutomationRectangleEdgePointTopLeft\n""]",64,Publish the audio file as new podcast,728ce318-7630-481a-8335-8a9bdfbe973e,5644,chromeClick UI element in window,Office365users/rss/sql,Office365users
60,71f08b93-9b5d-ec11-8f8f-002248302895,66d72ce9-815c-ec11-8f8f-002248302213,2021-12-15T11:45:19+00:00,Press button in window,Button 'Publish now' in Pane 'Microsoft 365    Chrome (Guest)',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomationPressButton Button: appmask['Pane \\'Microsoft 365    Chrome (Guest)\\'']['Button \\'Publish now\\'']\n""]",66,Publish the audio file as new podcast,728ce318-7630-481a-8335-8a9bdfbe973e,5645,chromePress button in window,Office365users/rss/sql,Office365users
0,cc891776-9d5d-ec11-8f8f-002248302895,66d72ce9-815c-ec11-8f8f-002248302213,2021-12-15T11:52:57+00:00,Press button in window,Google Chrome - 1 running window in Quick Launch Bar,,,"[""UIAutomationPressButton Button: appmask['Quick Launch Bar']['Google Chrome - 1 running window']\n""]",3,Add the new joinee,2d7bf39b-c438-47f7-8b35-f5e667becc69,5649,Press button in window,Office365users/rss/sql,Office365users
1,cc891776-9d5d-ec11-8f8f-002248302895,66d72ce9-815c-ec11-8f8f-002248302213,2021-12-15T11:53:04+00:00,Select menu option in window,MenuItem: Users in Pane 'Microsoft 365    Chrome (Guest)',chrome,Microsoft 365 admin center - Active users - Google Chrome (Guest),"[""UIAutomationSelectMenuOption Control: appmask['Pane \\'Microsoft 365    Chrome (Guest)\\'']['MenuItem: Users']\n""]",4,Add the new joinee,2d7bf39b-c438-47f7-8b35-f5e667becc69,5650,chromeSelect menu option in window,Office365users/rss/sql,Office365users
2,cc891776-9d5d-ec11-8f8f-002248302895,66d72ce9-815c-ec11-8f8f-002248302213,2021-12-15T11:53:08+00:00,Select menu option in window,MenuItem: Active users in Pane 'Microsoft 365    Chrome (Guest)',chrome,Microsoft 365 admin center - Active users - Google Chrome (Guest),"[""UIAutomationSelectMenuOption Control: appmask['Pane \\'Microsoft 365    Chrome (Guest)\\'']['MenuItem: Active users']\n""]",5,Add the new joinee,2d7bf39b-c438-47f7-8b35-f5e667becc69,5651,chromeSelect menu option in window,Office365users/rss/sql,Office365users
3,cc891776-9d5d-ec11-8f8f-002248302895,66d72ce9-815c-ec11-8f8f-002248302213,2021-12-15T11:53:14+00:00,Select menu option in window,MenuItem: Add a user    key to add a user in Pane 'Microsoft 365    Chrome (Guest)',chrome,Microsoft 365 admin center - Active users - Google Chrome (Guest),"[""UIAutomationSelectMenuOption Control: appmask['Pane \\'Microsoft 365    Chrome (Guest)\\'']['MenuItem: Add a user    key to add a user']\n""]",6,Add the new joinee,2d7bf39b-c438-47f7-8b35-f5e667becc69,5652,chromeSelect menu option in window,Office365users/rss/sql,Office365users
4,cc891776-9d5d-ec11-8f8f-002248302895,66d72ce9-815c-ec11-8f8f-002248302213,2021-12-15T11:53:23+00:00,Populate text field in window,Edit 'First name' in Pane 'Microsoft 365    Chrome (Guest)'; Text:'Jaimin',chrome,Microsoft 365 admin center - Active users - Google Chrome (Guest),"[""UIAutomationPopulateTextField TextField: appmask['Pane \\'Microsoft 365    Chrome (Guest)\\'']['Edit \\'First name\\''] Text: 'Jaimin' Mode: UIAutomationPopulateTextModeReplace ClickType: UIAutomationPopulateMouseClickTypeSingleClick\n""]",7,Add the new joinee,2d7bf39b-c438-47f7-8b35-f5e667becc69,5653,chromePopulate text field in window,Office365users/rss/sql,Office365users
5,cc891776-9d5d-ec11-8f8f-002248302895,66d72ce9-815c-ec11-8f8f-002248302213,2021-12-15T11:53:28+00:00,Populate text field in window,Edit 'Last name' in Pane 'Microsoft 365    Chrome (Guest)'; Text:'Surname',chrome,Microsoft 365 admin center - Active users - Google Chrome (Guest),"[""UIAutomationPopulateTextField TextField: appmask['Pane \\'Microsoft 365    Chrome (Guest)\\'']['Edit \\'Last name\\''] Text: 'Surname' Mode: UIAutomationPopulateTextModeReplace ClickType: UIAutomationPopulateMouseClickTypeSingleClick\n""]",8,Add the new joinee,2d7bf39b-c438-47f7-8b35-f5e667becc69,5654,chromePopulate text field in window,Office365users/rss/sql,Office365users
6,cc891776-9d5d-ec11-8f8f-002248302895,66d72ce9-815c-ec11-8f8f-002248302213,2021-12-15T11:53:33+00:00,Click UI element in window,Data Item '  rosoftcom' in Pane 'Microsoft 365    Chrome (Guest)',chrome,Microsoft 365 admin center - Active users - Google Chrome (Guest),"[""UIAutomationClick Element: appmask['Pane \\'Microsoft 365    Chrome (Guest)\\'']['Data Item \\'  rosoftcom\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: 89 OffsetY: 9 MousePositionRelativeToElement: UIAutomationRectangleEdgePointTopLeft\n""]",9,Add the new joinee,2d7bf39b-c438-47f7-8b35-f5e667becc69,5655,chromeClick UI element in window,Office365users/rss/sql,Office365users
7,cc891776-9d5d-ec11-8f8f-002248302895,66d72ce9-815c-ec11-8f8f-002248302213,2021-12-15T11:53:36+00:00,Click UI element in window,Edit 'Username *' in Pane 'Microsoft 365    Chrome (Guest)',chrome,Microsoft 365 admin center - Active users - Google Chrome (Guest),"[""UIAutomationClick Element: appmask['Pane \\'Microsoft 365    Chrome (Guest)\\'']['Edit \\'Username *\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: 59 OffsetY: -4 MousePositionRelativeToElement: UIAutomationRectangleEdgePointMiddleLeft\n""]",10,Add the new joinee,2d7bf39b-c438-47f7-8b35-f5e667becc69,5656,chromeClick UI element in window,Office365users/rss/sql,Office365users
8,cc891776-9d5d-ec11-8f8f-002248302895,66d72ce9-815c-ec11-8f8f-002248302213,2021-12-15T11:53:40+00:00,Populate text field in window,Edit 'Username *' 2 in Pane 'Microsoft 365    Chrome (Guest)'; Text:'Jaipat',chrome,Microsoft 365 admin center - Active users - Google Chrome (Guest),"[""UIAutomationPopulateTextField TextField: appmask['Pane \\'Microsoft 365    Chrome (Guest)\\'']['Edit \\'Username *\\' 2'] Text: 'Jaipat' Mode: UIAutomationPopulateTextModeReplace ClickType: UIAutomationPopulateMouseClickTypeSingleClick\n""]",11,Add the new joinee,2d7bf39b-c438-47f7-8b35-f5e667becc69,5657,chromePopulate text field in window,Office365users/rss/sql,Office365users
9,cc891776-9d5d-ec11-8f8f-002248302895,66d72ce9-815c-ec11-8f8f-002248302213,2021-12-15T11:53:46+00:00,Press button in window,Button 'Next' in Pane 'Microsoft 365    Chrome (Guest)',chrome,Microsoft 365 admin center - Active users - Google Chrome (Guest),"[""UIAutomationPressButton Button: appmask['Pane \\'Microsoft 365    Chrome (Guest)\\'']['Button \\'Next\\'']\n""]",12,Add the new joinee,2d7bf39b-c438-47f7-8b35-f5e667becc69,5658,chromePress button in window,Office365users/rss/sql,Office365users
10,cc891776-9d5d-ec11-8f8f-002248302895,66d72ce9-815c-ec11-8f8f-002248302213,2021-12-15T11:53:55+00:00,Click UI element in window,Data Item 'Email@Domain' in Pane 'Microsoft 365    Chrome (Guest)',chrome,Microsoft 365 admin center - Active users - Google Chrome (Guest),"[""UIAutomationClick Element: appmask['Pane \\'Microsoft 365    Chrome (Guest)\\'']['Data Item \\'Email@Domain\\''] ClickType: UIAutomationClickTypeLeftClick OffsetX: 59 OffsetY: -9 MousePositionRelativeToElement: UIAutomationRectangleEdgePointBottomLeft\n""]",13,Add the new joinee,2d7bf39b-c438-47f7-8b35-f5e667becc69,5659,chromeClick UI element in window,Office365users/rss/sql,Office365users
11,cc891776-9d5d-ec11-8f8f-002248302895,66d72ce9-815c-ec11-8f8f-002248302213,2021-12-15T11:53:59+00:00,Press button in window,Button 'Next' in Pane 'Microsoft 365    Chrome (Guest)',chrome,Microsoft 365 admin center - Active users - Google Chrome (Guest),"[""UIAutomationPressButton Button: appmask['Pane \\'Microsoft 365    Chrome (Guest)\\'']['Button \\'Next\\'']\n""]",14,Add the new joinee,2d7bf39b-c438-47f7-8b35-f5e667becc69,5660,chromePress button in window,Office365users/rss/sql,Office365users
12,cc891776-9d5d-ec11-8f8f-002248302895,66d72ce9-815c-ec11-8f8f-002248302213,2021-12-15T11:54:03+00:00,Press button in window,Button 'Next' in Pane 'Microsoft 365    Chrome (Guest)',chrome,Microsoft 365 admin center - Active users - Google Chrome (Guest),"[""UIAutomationPressButton Button: appmask['Pane \\'Microsoft 365    Chrome (Guest)\\'']['Button \\'Next\\'']\n""]",15,Add the new joinee,2d7bf39b-c438-47f7-8b35-f5e667becc69,5661,chromePress button in window,Office365users/rss/sql,Office365users
13,cc891776-9d5d-ec11-8f8f-002248302895,66d72ce9-815c-ec11-8f8f-002248302213,2021-12-15T11:54:06+00:00,Press button in window,Button 'Finish adding' in Pane 'Microsoft 365    Chrome (Guest)',chrome,Microsoft 365 admin center - Active users - Google Chrome (Guest),"[""UIAutomationPressButton Button: appmask['Pane \\'Microsoft 365    Chrome (Guest)\\'']['Button \\'Finish adding\\'']\n""]",16,Add the new joinee,2d7bf39b-c438-47f7-8b35-f5e667becc69,5662,chromePress button in window,Office365users/rss/sql,Office365users
